"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","93.5","","","","","","","80.9","","","","","78","","","79.8","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","97.7","","","","","","","95.1","","","","","92.4","","","95","","","","","","","","","","",
"Mali","MLI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9","","","","","41.7","","","41.1","","45.4","","47.1","46.9","47.2","46.8","44.9","43.8","42.1",
"Mali","MLI","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9","","","","","41.7","","","41.1","","45.4","","47.1","46.9","47.2","46.8","44.9","43.8","42.1",
"Mali","MLI","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Rural poverty gap at national poverty lines (%), including noncomparable values","SI.POV.RUGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","","",
"Malta","MLT","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.62","","",
"Malta","MLT","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72","","",
"Malta","MLT","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.74","","",
"Malta","MLT","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92","","",
"Malta","MLT","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","29.2","29","30.2","29","29.1","29.4","28.8","29","29.4","29.1","29.2","","",
"Malta","MLT","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","23.1","23.1","22.7","23","22.6","22.5","22.5","22.5","22.5","22.6","22.5","","",
"Malta","MLT","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1","22.6","22.5","23.8","22.7","23.2","23.4","23.1","23.3","23.6","23.1","23.3","","",
"Malta","MLT","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7","37.5","37.5","38.6","37.6","37.8","38","37.8","37.8","38.1","37.9","38","","",
"Malta","MLT","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.2","3.5","3.2","3.4","3.4","3.4","3.5","3.5","3.4","3.5","3.4","","",
"Malta","MLT","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","8.3","8.5","8.2","8.4","8.5","8.4","8.6","8.6","8.5","8.6","8.5","","",
"Malta","MLT","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8","13.4","13.4","13.2","13.4","13.5","13.5","13.6","13.5","13.4","13.4","13.4","","",
"Malta","MLT","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9","17.7","17.5","17.3","17.6","17.6","17.6","17.5","17.6","17.4","17.5","17.6","","",
"Malta","MLT","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.87","","","","","39.84","","",
"Malta","MLT","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","",
"Malta","MLT","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","",
"Malta","MLT","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",
"Malta","MLT","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","",
"Malta","MLT","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","",
"Malta","MLT","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","",
"Malta","MLT","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","",
